sentence_id	sentence	label
AJ_24_9	التوثيق بمقاطع الفيديو، وإن كان كافيًا لإثبات المصداقية، وضرب الروح المعنوية للاحتلال، ورفع معنويات الشعب الفلسطيني والعربي والمسلم، إلا أن هذه المقاطع- التي تستغرق دقائق، أو ثوانيَ- ليست كافية لبيان الجهود الجبارة- الخفية عن الجمهور- التي تسبق تنفيذ أي عملية.	OBJ
MIS_2236-eurl_01_005	ويخضع الرئيس الجزائري عبد المجيد تبون للعلاج في ألمانيا منذ 28 أكتوبر/تشرين الأول الماضي بعد إصابته بالوباء.	OBJ
MIS_1082-curl_03_063	كيف تمنع طفلك من تثبيت الألعاب من "غوغل بلاي"؟ هاشتاق عربي - بخطوات بسيطة.	OBJ
MIS_195-eurl_05_025	يقول هفيدت إن معظم أرباب العمل الذين التقيتهم كجزء من بحثي في السعودية، على الأقل في القطاع العام، يقبلون هذه القاعدة الثقافية، مما يعني أن قيادة المرء بزوجته هو سبب مشروع للغياب عن العمل.	OBJ
MIS_2265-eurl_04_012	واستطرد مالك في هذا الشأن قائلا: لو نقيس الأمور بمنطق الربح والخسارة، سنجد الجزائر تخسر الكثير والمغرب أيضا يخسر، ولكن بمنطق المبادئ فالشعب الصحراوي يظل يعاني في الداخلة (مدينة بالصحراء الغربية) ومخيمات تيندوف على حد سواء .	SUBJ
MIS_20-curl_03_030	لكن التقدم المثير للحوثيين وزعيمهم لم يكن ممكنا بحسب كثيرين لولا التحالف مع الرجل القوي خلف الكواليس، الرئيس السابق علي عبد الله صالح، الذي ما زال يتمتع بنفوذ في المؤسسات العسكرية والأمنية، والذي وصف حكم اليمن يوما بأنه أشبه بـ'الرقص فوق رؤوس الثعابين'. '	OBJ
MIS_446-eurl_01_037	شخصيا أضع كامل ثقتي في البروفيسور راؤول لأنني عملت معه منذ سنوات وأعرف جيدا القيمة العلمية العالية لأبحاثه الطبية التي عودنا بها، والمعروفة على الصعيد العالمي.	SUBJ
MIS_134-curl_04_005	ومر النظام بحزمة من التغيرات والتحديثات التي تنظم العمل حقوقياً وأدبياً ومالياً بين الطرفين، إلاّ أن نسبة غير قليلة من الكفلاء أساءوا استخدام هذا النظام، مما أدى إلى مطالبات من منظمات دولية بإلغاء النظام.	SUBJ
MIS_183-eurl_01_004	وقالت مصادر إعلامية تونسية إن إجازة الزوجة جاءت بناء على طلب من زوجها الرئيس حتى لا يقال إن هناك عدم استقلال للقضاء في تونس، حيث سيتوجب عليها عدم ممارسة عملها خلال ولايته الرئاسية التي بدأت رسمياً بأدائه اليمين الدستورية أمام البرلمان الأربعاء الماضي.	OBJ
MIS_2196-eurl_02_007	وفيما يتعلق بسياسات الشرق الأوسط، أشار بايدن إلى الموقف التقليدي للحزب الديمقراطي الذي ينادي بحل الدولتين ويرفض الإجراءات الإسرائيلية الأحادية، خاصة ما يتعلق باستمرار بناء المستوطنات في الضفة الغربية.	SUBJ
MIS_2200-eurl_04_096	كيف تصفونها وكيف تقولون عنها في الوقت الحاضر؟ وما هي حقيقة موقف الجماعة الإسلامية بمصر من الجبهة الإسلامية العالمية؟ وهل انسحبت منها؟	OBJ
MIS_2397-eurl_01_024	ولو كنت طالبت باغلاق كامل أو الحد من الحريات الدستورية منذ البداية لكان الناس اعتبروني مجنونا.	SUBJ
FAT_1421-eurl_01_008	وفي أول تعليق له على هذه الأحداث، طالب ترامب أنصاره الالتزام بالسلمية.	SUBJ
MIS_601-curl_01_008	كما صرح كيسينجر أيضا بأن “أمريكا وإسرائيل قد جهزتا نعشاً لروسيا وإيران، وستكون إيران هي المسمار الأخير في هذا النعش، بعدما منحتهم أمريكا فرصة للتعافي والإحساس الزائف بالقوة.	OBJ
MIS_1934-curl_06_005	وبعد تخفيض سقف التعبئة الواحدة للسيارات الخاصة خلال الأزمة الأخيرة، أعادت الوزارة رفعها لتصبح 40 ليتراً كل 7 أيام بدل 30 ليتراً أسبوعياً، وذلك اعتباراً من 6 الشهر الجاري.	SUBJ
MIS_676-eurl_02_022	وتابع يجب أن لا ننسى أن هذه الفترة شهدت حرب الخليج الاولى والثانية وغيرها من القلاقل في المنطقة التي اسفرت عن بعض التعديلات حيث إن كثيراً من رجال الاعمال لم يكن يثقوا بالمنظومة المالية بسبب تلك القلاقل في المنطقة.	OBJ
FAT_1174-eurl_03_013	وبحسب الموقع قد تتسبب هذه الملوثات في مشاكل فيما بعد، مثل المطر الحمضي الذي يضر البيئة.	OBJ
MIS_1580-eurl_02_006	ونفى إمام وقتها تلك الشائعات لبرنامج «الحكاية» مع عمرو أديب على mbc مصر، وقال: «عادي جدا، برد عادي، عاوزني أموت ليه؟».	SUBJ
Almayadeen_25_1	قمّة "بريكس" برهنت أن النظام القائم ليس عالمياً بل هو نظام غربي يمثل مصلحة الدول الغربية فقط. وما اندفاع دول الجنوب لدخول "بريكس" سوى دليل على قناعة هامّة أن النظام القائم لا يعمل لصالح "الأغلبية العالمية".	OBJ
MIS_914-eurl_02_006	وأوضح وارناك في كلمته أن الأطباء الأتراك برئاسة غوزيل، تمكنوا من إنتاج نسخة محلية من دواء فافيبيرافير الياباني المستخدم بفعالية كبيرة في علاج مصابي كورونا.	SUBJ
MIS_914-eurl_02_007	ودواء فافيبيرافير(Favipiravir) المعروف أيضا باسم T-705 أو أفيغان أو فافيلافير، هو دواء مضاد للفيروسات تم تطويره بواسطة شركة توياما الكيميائية اليابانية.	OBJ
MIS_601-curl_01_004	وزاد قائلا : “عندما تتحرك الصين وروسيا من غفوتهما سيكون (الانفجار الكبير) والحرب الكبرى قد قامت، ولن تنتصر فيها سوى قوّة واحدة هي إسرائيل وأمريكا.	OBJ
FAT_64-eurl_02_002	عزيمة كبيرة للتغيير والإصلاح يمثلن اتجاهات سياسية وإيديولوجية مختلفة الرباط ـ حسن الأشرف	OBJ
MIS_2277-eurl_03_029	من جانب آخر، أكد جيمس سوان أن الحوار السياسي هو مفتاح لمعالجة الأولويات الملحة الأخرى، بما فيها العمليات ضد حركة الشباب، والإصلاحات الاقتصادية والأمنية، والتصدي لبعض التحديات الإنسانية التي تواجه البلاد.	SUBJ
MIS_1457-eurl_01_003	ودعا المكتب اﻹعلامي جميع وسائل الإعلام إلى عدم التعامل مع أي من تلك الحسابات الوهمية.	SUBJ
VER_688-eurl_02_006	وتولي تركيا أهمية كبيرة للمناطق التي تم تحريرها من التنظيمات الإرهابية، سواء منطقة “درع الفرات”، أو “غصن الزيتون”، أو “نبع السلام”، شمالي وشرقي سوريا، وذلك على صعيد تقديم الخدمات الإغاثية والطبية والتعليمية.	OBJ
MIS_20-curl_03_003	و قالت المصادر بأنه أصيب عدد من القيادات العسكرية لجماعة الحوثي المسلحة في وقت مبكر من صباح اليوم ضمن الغارات التي يشنها سلاح الجو الخليجي على اهداف عسكرية لجماعة الحوثي.	OBJ
AlMasryAlYoum_30_5	والجمهور على أعصابه لا ينتظر الهدف الأول، لكن الغمزة الأولى، سابوا الماتش يضرب يقلب، مركزين مع الحكمة، شفت الجرية (من الجرى)، شفت الشخطة، جامدة الست دى، شفت ضربة الجزاء، الحكمة المضروبة حسبتها على الأهلى، على قلبنا زى العسل.	OBJ
MIS_1068-eurl_01_022	شرف ما بعده شرف، اللهم ثبتنا على الحق وأحسن خاتمتنا إنك سميع مجيب.	SUBJ
MIS_20-curl_01_002	وذكرت وكالة فرانس برس نقلا عن موقع على شبكة الانترنت تابع لوزارة الدفاع اليمنية ان زعيم التمرد الحوثي عبد الملك الحوثي قد يكون قتل ودفن.	OBJ
MIS_2050-eurl_01_001	أقامت السلطات الفرنسية مساء الأربعاء في جامعة السوربون العريقة بباريس تكريما وطنيا رسميا للمدرس صامويل باتي، الذي قتل الجمعة بقطع رأسه على يد لاجئ روسي من أصل شيشاني كان يبلغ 18 عاما في ضاحية كونفلان سانت-أونورين الواقعة غربي العاصمة.	OBJ
CNN_3_22	خشية أن ننسى، فإن 2024 سيجلب بالتأكيد مفاجآت سعيدة. لا نعرف ماهيتها (إنها مفاجآت!)، ولكن هناك فرصة كبيرة لإعادة حل المشكلات للأفضل.	SUBJ
